,project_id,boro,managing_agcy,orig_bud_amt,city_plan_total,noncity_plan_total,starting_delta,ending_delta,total_cost,cost_delta,costStatus,startStatus,endStatus,city_pct,noncity_pct,majority_funder,budget_usage
1550,F175MC307,QUEENS,FIRE DEPARTMENT,7535,8461.0,0.0,34,34,8461.0,926.0,Over Budget,Late,Late,1.0,0.0,city,0.12289316522893165
1551,F175MCE23,MANHATTAN,DEPT OF DESIGN & CONSTRUCTION,1201,6883.0,0.0,1,-3,6883.0,5682.0,Over Budget,Late,Early,1.0,0.0,city,4.73105745212323
1552,F175MCE33,MANHATTAN,FIRE DEPARTMENT,961,7873.0,0.0,59,56,7873.0,6912.0,Over Budget,Late,Late,1.0,0.0,city,7.192507804370448
1553,F175MCE44,MANHATTAN,FIRE DEPARTMENT,2687,6434.0,0.0,12,11,6434.0,3747.0,Over Budget,Late,Late,1.0,0.0,city,1.3944919985113509
1554,F175MCE74,MANHATTAN,FIRE DEPARTMENT,4452,6343.0,0.0,16,16,6343.0,1891.0,Over Budget,Late,Late,1.0,0.0,city,0.4247529200359389
1555,F175MCE91,MANHATTAN,FIRE DEPARTMENT,14116,14262.0,0.0,0,0,14262.0,146.0,Over Budget,On Time,On Time,1.0,0.0,city,0.010342873335222443
1556,F175MCL20,MANHATTAN,FIRE DEPARTMENT,2200,9734.0,0.0,67,64,9734.0,7534.0,Over Budget,Late,Late,1.0,0.0,city,3.4245454545454543
1557,F175MR1WF,CITYWIDE,FIRE DEPARTMENT,10100,10100.0,0.0,0,0,10100.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1558,F175REM22,RICHMOND,FIRE DEPARTMENT,158,131.0,0.0,0,0,131.0,-27.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.17088607594936708
1559,F175RES2,BROOKLYN,DEPT OF DESIGN & CONSTRUCTION,22525,35873.0,0.0,0,0,35873.0,13348.0,Over Budget,On Time,On Time,1.0,0.0,city,0.5925860155382908
1560,F175RFE54,MANHATTAN,FIRE DEPARTMENT,3638,3659.0,0.0,0,0,3659.0,21.0,Over Budget,On Time,On Time,1.0,0.0,city,0.00577240241891149
1561,F175RFMR9,CITYWIDE,FIRE DEPARTMENT,4200,4200.0,0.0,0,0,4200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1562,F175RFS45,QUEENS,FIRE DEPARTMENT,660,660.0,0.0,4,5,660.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
1563,F175RFW20,BRONX,FIRE DEPARTMENT,1430,1680.0,0.0,0,0,1680.0,250.0,Over Budget,On Time,On Time,1.0,0.0,city,0.17482517482517482
1564,F175SEWER,RICHMOND,FIRE DEPARTMENT,837,1054.0,0.0,0,0,1054.0,217.0,Over Budget,On Time,On Time,1.0,0.0,city,0.25925925925925924
1565,F175SOCVE,QUEENS,FIRE DEPARTMENT,143,143.0,0.0,0,0,143.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1566,F175SPACE,CITYWIDE,FIRE DEPARTMENT,2000,2257.0,0.0,0,0,2257.0,257.0,Over Budget,On Time,On Time,1.0,0.0,city,0.1285
1567,F175TOI24,CITYWIDE,FIRE DEPARTMENT,1348,4029.01,0.0,17,17,4029.01,2681.01,Over Budget,Late,Late,1.0,0.0,city,1.9888798219584571
1568,F175WASHE,QUEENS,FIRE DEPARTMENT,1000,1000.0,0.0,0,0,1000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1569,F175WN266,QUEENS,FIRE DEPARTMENT,480,400.0,0.0,0,0,400.0,-80.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.16666666666666666
1570,F175WN329,QUEENS,FIRE DEPARTMENT,480,400.0,0.0,0,0,400.0,-80.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.16666666666666666
1571,F175WP202,CITYWIDE,FIRE DEPARTMENT,1311,1549.0,0.0,5,5,1549.0,238.0,Over Budget,Late,Late,1.0,0.0,city,0.18154080854309687
1572,F175WP276,CITYWIDE,FIRE DEPARTMENT,2329,3814.12,0.0,-3,7,3814.12,1485.12,Over Budget,Early,Late,1.0,0.0,city,0.6376642335766423
1573,F175WP301,QUEENS,FIRE DEPARTMENT,4122,5315.0,0.0,0,0,5315.0,1193.0,Over Budget,On Time,On Time,1.0,0.0,city,0.2894226103833091
1574,F175WP303,QUEENS,FIRE DEPARTMENT,3041,3110.0,0.0,0,0,3110.0,69.0,Over Budget,On Time,On Time,1.0,0.0,city,0.022689904636632688
1575,F175WP325,QUEENS,FIRE DEPARTMENT,2172,2672.0,0.0,11,11,2672.0,500.0,Over Budget,Late,Late,1.0,0.0,city,0.2302025782688766
1576,F175WPE46,CITYWIDE,FIRE DEPARTMENT,1698,2457.0,0.0,0,0,2457.0,759.0,Over Budget,On Time,On Time,1.0,0.0,city,0.4469964664310954
1577,F175WU299,CITYWIDE,FIRE DEPARTMENT,994,3004.0,0.0,0,0,3004.0,2010.0,Over Budget,On Time,On Time,1.0,0.0,city,2.022132796780684
1578,F175XIN82,BRONX,FIRE DEPARTMENT,4270,11531.0,0.0,0,0,11531.0,7261.0,Over Budget,On Time,On Time,1.0,0.0,city,1.7004683840749415
1579,F175YDE48,CITYWIDE,FIRE DEPARTMENT,544,544.0,0.0,0,0,544.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1580,F1GAZ1901,CITYWIDE,FIRE DEPARTMENT,456,456.0,0.0,0,0,456.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1581,F1GAZ1904,CITYWIDE,FIRE DEPARTMENT,40,40.0,0.0,0,0,40.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1582,F1GAZ2001,CITYWIDE,FIRE DEPARTMENT,0,92.0,0.0,0,0,92.0,92.0,Over Budget,On Time,On Time,1.0,0.0,city,92.0
1583,F1GAZ2002,CITYWIDE,FIRE DEPARTMENT,92,92.0,0.0,0,0,92.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1584,F1GAZ2401,CITYWIDE,FIRE DEPARTMENT,101,101.0,0.0,0,0,101.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1585,F1TELMPS2,BRONX,FIRE DEPARTMENT,6264,6220.0,0.0,0,0,6220.0,-44.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.0070242656449553
1586,F1WOODSID,QUEENS,FIRE DEPARTMENT,1500,1500.0,0.0,0,0,1500.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1587,F204-DEMO,CITYWIDE,FIRE DEPARTMENT,600,3599.0,0.0,10,11,3599.0,2999.0,Over Budget,Late,Late,1.0,0.0,city,4.998333333333333
1588,F204-PIER,QUEENS,FIRE DEPARTMENT,4702,9503.2,0.0,5,4,9503.2,4801.200000000001,Over Budget,Late,Late,1.0,0.0,city,1.0210974053594217
1589,F2042RAND,MANHATTAN,FIRE DEPARTMENT,1400,6358.0,0.0,0,0,6358.0,4958.0,Over Budget,On Time,On Time,1.0,0.0,city,3.5414285714285714
1590,F204BGEAR,CITYWIDE,FIRE DEPARTMENT,218,218.0,0.0,0,0,218.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1591,F204FT317,CITYWIDE,FIRE DEPARTMENT,508,574.0,0.0,0,0,574.0,66.0,Over Budget,On Time,On Time,1.0,0.0,city,0.12992125984251968
1592,F204FTBLD,CITYWIDE,FIRE DEPARTMENT,4000,4363.0,0.0,0,0,4363.0,363.0,Over Budget,On Time,On Time,1.0,0.0,city,0.09075
1593,F204HZTAC,CITYWIDE,FIRE DEPARTMENT,350,350.0,0.0,0,0,350.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1594,F204INFRA,QUEENS,DEPT OF DESIGN & CONSTRUCTION,57686,57086.0,0.0,0,0,57086.0,-600.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.010401137190999549
1595,F204MR634,CITYWIDE,FIRE DEPARTMENT,0,900.0,0.0,0,0,900.0,900.0,Over Budget,On Time,On Time,1.0,0.0,city,900.0
1596,F204RANDL,CITYWIDE,FIRE DEPARTMENT,294000,294000.0,0.0,0,0,294000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1597,F204RDWSH,CITYWIDE,FIRE DEPARTMENT,1755,1729.0,0.0,0,0,1729.0,-26.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.014814814814814815
1598,F204RF333,CITYWIDE,FIRE DEPARTMENT,497,497.0,0.0,0,0,497.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1599,F204RIWTR,MANHATTAN,FIRE DEPARTMENT,684,2905.0,0.0,-3,6,2905.0,2221.0,Over Budget,Early,Late,1.0,0.0,city,3.247076023391813
1600,F204SHADE,CITYWIDE,FIRE DEPARTMENT,1000,1000.0,0.0,0,0,1000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1601,F204TRAN1,CITYWIDE,FIRE DEPARTMENT,22227,22252.0,0.0,0,0,22252.0,25.0,Over Budget,On Time,On Time,1.0,0.0,city,0.0011247581769919467
1602,F204TRAN2,CITYWIDE,FIRE DEPARTMENT,3711,3711.0,0.0,0,0,3711.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1603,F204TRAN3,CITYWIDE,FIRE DEPARTMENT,21706,21706.0,0.0,0,0,21706.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1604,F204WATER,CITYWIDE,FIRE DEPARTMENT,1395,7291.0,0.0,-1444,-1444,7291.0,5896.0,Over Budget,Early,Early,1.0,0.0,city,4.226523297491039
1605,F212-COOL,CITYWIDE,FIRE DEPARTMENT,845,845.0,0.0,0,0,845.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1606,FA-AUSLNG,RICHMOND,DEPARTMENT OF TRANSPORTATION,5750,3431.0,52080.0,0,0,55511.0,49761.0,Over Budget,On Time,On Time,0.06180756967087604,0.9381924303291239,non_city,8.65408695652174
1607,FABARGEHP,QUEENS,DEPT OF  SMALL BUSINESS SERVICES,2500,1000.46,79163.1,0,0,80163.56000000001,77663.56000000001,Over Budget,On Time,On Time,0.012480234161257308,0.9875197658387426,non_city,31.065424000000004
1608,FABLDG45R,RICHMOND,DEPARTMENT OF TRANSPORTATION,1985,8650.0,0.0,73,82,8650.0,6665.0,Over Budget,Late,Late,1.0,0.0,city,3.3576826196473553
1609,FABOLLIS,RICHMOND,DEPARTMENT OF TRANSPORTATION,1800,4530.0,0.0,0,0,4530.0,2730.0,Over Budget,On Time,On Time,1.0,0.0,city,1.5166666666666666
1610,FACLUMP,CITYWIDE,DEPARTMENT OF TRANSPORTATION,66253,132160.0,12762.0,129,94,144922.0,78669.0,Over Budget,Late,Late,0.9119388360635377,0.08806116393646238,city,1.1874028345886225
1611,FADFLOOD,CITYWIDE,DEPT ENVIRONMENTAL PROTECTION,15000,23000.0,0.0,0,0,23000.0,8000.0,Over Budget,On Time,On Time,1.0,0.0,city,0.5333333333333333
1612,FAFUELFC,RICHMOND,DEPARTMENT OF TRANSPORTATION,125,186.0,0.0,0,0,186.0,61.0,Over Budget,On Time,On Time,1.0,0.0,city,0.488
1613,FALUMP2,CITYWIDE,DEPARTMENT OF TRANSPORTATION,27450,0.0,8100.0,47,47,8100.0,-19350.0,Under Budget,Late,Late,0.0,1.0,non_city,-0.7049180327868853
1614,FALUMP4,CITYWIDE,DEPARTMENT OF TRANSPORTATION,40553,8891.0,0.0,0,0,8891.0,-31662.0,Under Budget,On Time,On Time,1.0,0.0,city,-0.7807560476413582
1615,FAMSCCTV,RICHMOND,DEPARTMENT OF TRANSPORTATION,2000,2000.0,0.0,0,0,2000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1616,FARRSLIP,CITYWIDE,DEPARTMENT OF TRANSPORTATION,45137,59468.0,0.0,76,75,59468.0,14331.0,Over Budget,Late,Late,1.0,0.0,city,0.3175000553869331
1617,FASEAWALL,RICHMOND,DEPARTMENT OF TRANSPORTATION,0,809.0,73287.0,0,0,74096.0,74096.0,Over Budget,On Time,On Time,0.010918268192614987,0.989081731807385,non_city,74096.0
1618,FASGTRCN,RICHMOND,DEPARTMENT OF TRANSPORTATION,20458,10350.0,303850.53,35,35,314200.53,293742.53,Over Budget,Late,Late,0.032940746471688,0.967059253528312,non_city,14.358320950239516
1619,FASGTRHB,RICHMOND,DEPARTMENT OF TRANSPORTATION,750,750.0,0.0,35,35,750.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
1620,FASTGCCTV,RICHMOND,DEPARTMENT OF TRANSPORTATION,1500,1657.0,15000.0,94,94,16657.0,15157.0,Over Budget,Late,Late,0.0994776970642973,0.9005223029357027,non_city,10.104666666666667
1621,FATERMTBC,CITYWIDE,DEPARTMENT OF TRANSPORTATION,1600,5199.0,0.0,-11,-11,5199.0,3599.0,Over Budget,Early,Early,1.0,0.0,city,2.249375
1622,FAUREABRG,RICHMOND,DEPARTMENT OF TRANSPORTATION,1500,4507.0,0.0,58,58,4507.0,3007.0,Over Budget,Late,Late,1.0,0.0,city,2.0046666666666666
1623,FAVEHBARP,CITYWIDE,DEPARTMENT OF TRANSPORTATION,1000,1000.0,0.0,0,0,1000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1624,FAVESSPC,CITYWIDE,DEPARTMENT OF TRANSPORTATION,1000,1000.0,0.0,0,0,1000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1625,FAWHTGIRD,MANHATTAN,DEPARTMENT OF TRANSPORTATION,2200,2275.0,0.0,0,0,2275.0,75.0,Over Budget,On Time,On Time,1.0,0.0,city,0.03409090909090909
1626,FAWHTSGTF,MANHATTAN,DEPARTMENT OF TRANSPORTATION,1008,1008.0,0.0,0,0,1008.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1627,FAWTCCTV,MANHATTAN,DEPARTMENT OF TRANSPORTATION,1500,1500.0,6741.0,129,129,8241.0,6741.0,Over Budget,Late,Late,0.18201674554058975,0.8179832544594102,non_city,4.494
1628,FB-001-L,QUEENS,DEPT ENVIRONMENTAL PROTECTION,12900,11561.0,0.0,0,5,11561.0,-1339.0,Under Budget,On Time,Late,1.0,0.0,city,-0.1037984496124031
1629,FBENVCOM,RICHMOND,DEPARTMENT OF TRANSPORTATION,5500,5520.0,177177.0,106,106,182697.0,177197.0,Over Budget,Late,Late,0.030213960820374718,0.9697860391796252,non_city,32.217636363636366
1630,FCWET,QUEENS,DEPT ENVIRONMENTAL PROTECTION,8000,8000.0,0.0,0,0,8000.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1631,FD175D152,RICHMOND,FIRE DEPARTMENT,125,125.0,0.0,0,0,125.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1632,FD175D155,CITYWIDE,FIRE DEPARTMENT,160,160.0,0.0,0,0,160.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1633,FD175D156,RICHMOND,FIRE DEPARTMENT,125,125.0,0.0,0,0,125.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1634,FD175D158,CITYWIDE,FIRE DEPARTMENT,160,160.0,0.0,0,0,160.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1635,FD175D161,CITYWIDE,FIRE DEPARTMENT,160,160.0,0.0,0,0,160.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1636,FD175D211,BROOKLYN,FIRE DEPARTMENT,150,223.0,0.0,-4,5,223.0,73.0,Over Budget,Early,Late,1.0,0.0,city,0.4866666666666667
1637,FD175D231,BROOKLYN,FIRE DEPARTMENT,200,200.0,0.0,0,0,200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1638,FD175D243,BROOKLYN,FIRE DEPARTMENT,75,76.0,0.0,-4,5,76.0,1.0,Over Budget,Early,Late,1.0,0.0,city,0.013333333333333334
1639,FD175D249,BROOKLYN,FIRE DEPARTMENT,86,86.0,0.0,0,0,86.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1640,FD175D251,QUEENS,FIRE DEPARTMENT,75,92.0,0.0,-4,5,92.0,17.0,Over Budget,Early,Late,1.0,0.0,city,0.22666666666666666
1641,FD175D255,CITYWIDE,FIRE DEPARTMENT,250,250.0,0.0,0,0,250.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1642,FD175D262,QUEENS,FIRE DEPARTMENT,150,167.0,0.0,18,17,167.0,17.0,Over Budget,Late,Late,1.0,0.0,city,0.11333333333333333
1643,FD175D271,BROOKLYN,FIRE DEPARTMENT,150,150.0,0.0,-4,5,150.0,0.0,On Target,Early,Late,1.0,0.0,city,1.0
1644,FD175D287,QUEENS,FIRE DEPARTMENT,150,150.0,0.0,-4,5,150.0,0.0,On Target,Early,Late,1.0,0.0,city,1.0
1645,FD175D288,QUEENS,FIRE DEPARTMENT,280,280.0,0.0,0,0,280.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1646,FD175D291,QUEENS,FIRE DEPARTMENT,150,150.0,0.0,-4,5,150.0,0.0,On Target,Early,Late,1.0,0.0,city,1.0
1647,FD175D301,QUEENS,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1648,FD175D302,QUEENS,FIRE DEPARTMENT,75,78.0,0.0,-4,5,78.0,3.0,Over Budget,Early,Late,1.0,0.0,city,0.04
1649,FD175D303,QUEENS,FIRE DEPARTMENT,75,76.0,0.0,-4,5,76.0,1.0,Over Budget,Early,Late,1.0,0.0,city,0.013333333333333334
1650,FD175D309,BROOKLYN,FIRE DEPARTMENT,75,76.0,0.0,-4,5,76.0,1.0,Over Budget,Early,Late,1.0,0.0,city,0.013333333333333334
1651,FD175D311,QUEENS,FIRE DEPARTMENT,125,125.0,0.0,0,0,125.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1652,FD175D314,QUEENS,FIRE DEPARTMENT,125,125.0,0.0,0,0,125.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1653,FD175D316,QUEENS,FIRE DEPARTMENT,75,76.0,0.0,0,0,76.0,1.0,Over Budget,On Time,On Time,1.0,0.0,city,0.013333333333333334
1654,FD175D317,QUEENS,FIRE DEPARTMENT,75,76.0,0.0,-4,5,76.0,1.0,Over Budget,Early,Late,1.0,0.0,city,0.013333333333333334
1655,FD175D319,QUEENS,FIRE DEPARTMENT,75,76.0,0.0,-4,5,76.0,1.0,Over Budget,Early,Late,1.0,0.0,city,0.013333333333333334
1656,FD175D324,QUEENS,FIRE DEPARTMENT,150,150.0,0.0,18,17,150.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
1657,FD175D325,QUEENS,FIRE DEPARTMENT,200,200.0,0.0,0,0,200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1658,FD175D326,QUEENS,FIRE DEPARTMENT,200,200.0,0.0,0,0,200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1659,FD175D332,BROOKLYN,FIRE DEPARTMENT,150,215.0,0.0,-4,5,215.0,65.0,Over Budget,Early,Late,1.0,0.0,city,0.43333333333333335
1660,FD175DE22,MANHATTAN,FIRE DEPARTMENT,150,150.0,0.0,-4,5,150.0,0.0,On Target,Early,Late,1.0,0.0,city,1.0
1661,FD175DE28,MANHATTAN,FIRE DEPARTMENT,75,77.0,0.0,-4,5,77.0,2.0,Over Budget,Early,Late,1.0,0.0,city,0.02666666666666667
1662,FD175DE64,BRONX,FIRE DEPARTMENT,150,174.0,0.0,-4,5,174.0,24.0,Over Budget,Early,Late,1.0,0.0,city,0.16
1663,FD175DE95,MANHATTAN,FIRE DEPARTMENT,75,75.0,0.0,18,17,75.0,0.0,On Target,Late,Late,1.0,0.0,city,1.0
1664,FD175DES8,CITYWIDE,FIRE DEPARTMENT,300,300.0,0.0,0,0,300.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1665,FD175DR44,CITYWIDE,FIRE DEPARTMENT,75,75.0,0.0,-3,-9,75.0,0.0,On Target,Early,Early,1.0,0.0,city,1.0
1666,FD175DR70,BRONX,FIRE DEPARTMENT,125,125.0,0.0,0,0,125.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1667,FD175DRE5,MANHATTAN,FIRE DEPARTMENT,75,75.0,0.0,-4,5,75.0,0.0,On Target,Early,Late,1.0,0.0,city,1.0
1668,FD175DRS3,BRONX,FIRE DEPARTMENT,69,69.0,0.0,0,0,69.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1669,FD175DRS4,MANHATTAN,FIRE DEPARTMENT,70,70.0,0.0,0,0,70.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1670,FD175DRS8,MANHATTAN,FIRE DEPARTMENT,69,69.0,0.0,0,0,69.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1671,FD175DS20,BRONX,FIRE DEPARTMENT,69,69.0,0.0,0,0,69.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1672,FD175DS32,BROOKLYN,FIRE DEPARTMENT,69,69.0,0.0,0,0,69.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1673,FD175DS47,QUEENS,FIRE DEPARTMENT,68,68.0,0.0,0,0,68.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1674,FD175DS52,QUEENS,FIRE DEPARTMENT,75,80.0,0.0,-4,5,80.0,5.0,Over Budget,Early,Late,1.0,0.0,city,0.06666666666666667
1675,FD175E249,BROOKLYN,FIRE DEPARTMENT,50,50.0,0.0,0,0,50.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1676,FD175E287,CITYWIDE,FIRE DEPARTMENT,200,200.0,0.0,0,0,200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1677,FD175G153,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1678,FD175G155,RICHMOND,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1679,FD175G157,CITYWIDE,FIRE DEPARTMENT,0,410.0,0.0,0,0,410.0,410.0,Over Budget,On Time,On Time,1.0,0.0,city,410.0
1680,FD175G158,CITYWIDE,FIRE DEPARTMENT,0,410.0,0.0,0,0,410.0,410.0,Over Budget,On Time,On Time,1.0,0.0,city,410.0
1681,FD175G161,RICHMOND,FIRE DEPARTMENT,802,882.0,0.0,11,11,882.0,80.0,Over Budget,Late,Late,1.0,0.0,city,0.09975062344139651
1682,FD175G165,RICHMOND,FIRE DEPARTMENT,679,1115.0,0.0,11,11,1115.0,436.0,Over Budget,Late,Late,1.0,0.0,city,0.6421207658321061
1683,FD175G246,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1684,FD175G254,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1685,FD175G289,QUEENS,FIRE DEPARTMENT,771,1159.0,0.0,11,11,1159.0,388.0,Over Budget,Late,Late,1.0,0.0,city,0.503242542153048
1686,FD175G295,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1687,FD175G307,CITYWIDE,FIRE DEPARTMENT,200,1061.0,0.0,0,0,1061.0,861.0,Over Budget,On Time,On Time,1.0,0.0,city,4.305
1688,FD175G318,BROOKLYN,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1689,FD175G320,QUEENS,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1690,FD175GE16,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1691,FD175GE40,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1692,FD175GE74,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1693,FD175GE89,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1694,FD175GE95,MANHATTAN,FIRE DEPARTMENT,575,853.0,0.0,11,11,853.0,278.0,Over Budget,Late,Late,1.0,0.0,city,0.4834782608695652
1695,FD175GE96,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1696,FD175GE97,BRONX,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1697,FD175K221,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1698,FD175K316,CITYWIDE,FIRE DEPARTMENT,1200,1200.0,0.0,0,0,1200.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1699,FD175KT96,CITYWIDE,FIRE DEPARTMENT,656,1884.0,0.0,0,0,1884.0,1228.0,Over Budget,On Time,On Time,1.0,0.0,city,1.8719512195121952
1700,FD175LR08,MANHATTAN,FIRE DEPARTMENT,100,100.0,0.0,0,0,100.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1701,FD175LR10,MANHATTAN,FIRE DEPARTMENT,100,100.0,0.0,0,0,100.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1702,FD175LR17,MANHATTAN,FIRE DEPARTMENT,100,100.0,0.0,0,0,100.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1703,FD175LR38,BROOKLYN,FIRE DEPARTMENT,100,100.0,0.0,0,0,100.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1704,FD175LR44,BROOKLYN,FIRE DEPARTMENT,100,100.0,0.0,0,0,100.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1705,FD175LROM,BRONX,FIRE DEPARTMENT,100,100.0,0.0,0,0,100.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1706,FD175MLFT,CITYWIDE,FIRE DEPARTMENT,0,597.0,0.0,0,0,597.0,597.0,Over Budget,On Time,On Time,1.0,0.0,city,597.0
1707,FD175W154,RICHMOND,FIRE DEPARTMENT,406,405.12,0.0,5,5,405.12,-0.8799999999999955,Under Budget,Late,Late,1.0,0.0,city,-0.002167487684729053
1708,FD175W166,RICHMOND,FIRE DEPARTMENT,469,468.0,0.0,5,5,468.0,-1.0,Under Budget,Late,Late,1.0,0.0,city,-0.0021321961620469083
1709,FD175W245,BROOKLYN,FIRE DEPARTMENT,750,749.47,0.0,0,0,749.47,-0.5299999999999727,Under Budget,On Time,On Time,1.0,0.0,city,-0.0007066666666666303
1710,FD175W248,BROOKLYN,FIRE DEPARTMENT,375,375.0,0.0,0,43,375.0,0.0,On Target,On Time,Late,1.0,0.0,city,1.0
1711,FD175W288,QUEENS,FIRE DEPARTMENT,300,300.0,0.0,0,0,300.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1712,FD175W316,QUEENS,FIRE DEPARTMENT,350,350.0,0.0,0,0,350.0,0.0,On Target,On Time,On Time,1.0,0.0,city,1.0
1713,FD175W330,BROOKLYN,FIRE DEPARTMENT,582,790.0,0.0,0,0,790.0,208.0,Over Budget,On Time,On Time,1.0,0.0,city,0.35738831615120276
